Chr	Gene	nSNPs	nSims	Start	Stop	Test	GenePvalue	Best-SNP	SNP-pvalue
2	RTKN	7	1000	74506495	74522568	0.424239497	0.985	rs6751601	0.5906
19	C19orf41	2	1000	55347616	55358350	0.419997336	0.827	rs4280362	0.5908
7	C7orf28A	1	1000	5904866	5932129	0.288785288	0.593	rs308080	0.591
7	OCM	2	1000	5886954	5892520	0.292274012	0.843	rs308080	0.591
2	CCDC104	8	1000	55600243	55625720	0.482084031	0.997	rs3748945	0.5913
13	DCUN1D2	12	1000	113158134	113193024	1.509702801	0.972	rs7319493	0.5921
13	TMCO3	15	1000	113193308	113252545	1.723394519	0.986	rs7319493	0.5921
3	IHPK1	6	1000	49736731	49798977	0.718794873	0.946	rs7629936	0.5925
3	GPR175	1	1000	128774604	128781970	0.286302155	0.591	rs782428	0.5926
3	MCM2	2	1000	128799942	128823968	0.541555625	0.622	rs782428	0.5926
3	DAG1	6	1000	49482568	49548052	1.065221615	0.808	rs3866330	0.5939
3	BSN	7	1000	49566925	49683986	0.800435028	0.945	rs3866330	0.5939
18	PIK3C3	6	1000	37789196	37915444	0.736895283	0.911	rs1941526	0.5941
1	KLF17	3	1000	44357108	44373396	0.408006378	0.85	rs2025615	0.5942
11	CCDC90B	5	1000	82650149	82675025	0.882753819	0.874	rs492710	0.5954
6	C6orf173	1	1000	126702970	126711441	0.281377152	0.541	rs9388489	0.5958
3	SLC22A13	5	1000	38282306	38294810	0.576038804	0.967	rs1384006	0.5961
19	FBXO27	6	1000	44206502	44215038	0.481670591	0.951	rs4803197	0.5965
2	SMC6	19	1000	17708561	17798541	1.236053947	0.999	rs11683808	0.5966
4	CPEB2	6	1000	14614619	14680872	0.872799495	0.925	rs17385126	0.5967
2	KIAA1310	1	1000	96622633	96667842	0.279544383	0.601	rs7599598	0.597
12	DPY19L2	2	1000	62238959	62348621	0.278465394	0.858	rs513203	0.5979
7	GUSB	5	1000	65063107	65084681	1.023577504	0.827	rs10950022	0.599
7	VKORC1L1	6	1000	64975691	65057235	1.024490115	0.863	rs10950022	0.599
4	ADAMTS3	7	1000	73365550	73653380	1.185598608	0.875	rs17725271	0.5997
4	WHSC1	2	1000	1842920	1953732	0.297709386	0.856	rs487903	0.5999
4	LETM1	3	1000	1784557	1827772	0.280381261	0.96	rs487903	0.5999
22	C22orf23	4	1000	36669478	36679549	0.738666734	0.849	rs5750508	0.6001
22	POLR2F	5	1000	36679663	36693752	0.763015807	0.87	rs5750508	0.6001
14	RNASE3	2	1000	20429401	20430347	0.37807131	0.653	rs10131167	0.601
11	MUC5AC	3	1000	1132473	1245302	0.572626491	0.811	rs12417955	0.6011
11	MUC5B	3	1000	1200871	1239982	0.572626491	0.817	rs12417955	0.6011
2	ORC2L	3	1000	201483138	201536655	0.722169668	0.674	rs7562391	0.6017
2	DPY30	5	1000	32102475	32118348	0.661014247	0.947	rs3754835	0.6025
2	MEMO1	9	1000	31946397	32089202	0.694583507	0.994	rs3754835	0.6025
3	SR140	10	1000	144203061	144262257	0.649682189	0.975	rs1355760	0.6027
19	ZNF780B	1	1000	45232103	45246543	0.270345652	0.583	rs7249286	0.6031
19	ZNF780A	1	1000	45272262	45280891	0.270345652	0.609	rs7249286	0.6031
11	GUCY1A2	5	1000	106063119	106394381	0.665525494	0.911	rs10789559	0.6032
7	BRAF	7	1000	140080281	140271033	0.564859695	0.964	rs1267619	0.6034
19	PRRG2	5	1000	54778279	54786005	1.081485985	0.89	rs8102979	0.6036
8	ARFGEF1	5	1000	68272450	68418466	0.545817015	0.906	rs10504401	0.604
3	ZNF502	7	1000	44729141	44740327	1.182564995	0.8	rs17076938	0.6043
3	ZNF501	8	1000	44746127	44753579	1.263080519	0.827	rs17076938	0.6043
3	KIAA1143	8	1000	44769530	44778158	1.263080519	0.843	rs17076938	0.6043
2	MRPL44	7	1000	224530364	224540675	0.47434215	0.982	rs1347818	0.6043
19	ZNF473	4	1000	55221023	55243843	0.538908034	0.897	rs2278282	0.6049
7	C7orf34	4	1000	142346724	142348079	0.699564572	0.917	rs4252441	0.605
5	SCGB3A1	5	1000	179949710	179951093	0.4422187	0.983	rs2453176	0.6056
5	CNOT6	9	1000	179854022	179937959	0.620418409	0.997	rs2453176	0.6056
1	DBT	11	1000	100425065	100487997	1.374643023	0.989	rs3806237	0.6085
4	LOC90826	1	1000	148778982	148824730	0.260466273	0.594	rs6836509	0.6098
6	FAM54A	2	1000	136593860	136613142	0.305198562	0.869	rs13209304	0.6107
17	PLEKHM1	5	1000	40869048	40923893	0.573908544	0.957	rs8327	0.6108
4	MAB21L2	6	1000	151722752	151725295	0.633254115	0.957	rs6847725	0.611
5	HK3	7	1000	176240475	176258939	0.597460631	0.989	rs11954962	0.6117
5	UNC5A	6	1000	176170165	176240505	0.351006649	0.998	rs11954962	0.6117
8	C8orf44	2	1000	67751007	67755789	0.46803116	0.77	rs1057463	0.6118
8	SGK3	2	1000	67787444	67936811	0.46803116	0.774	rs1057463	0.6118
8	VCPIP1	2	1000	67705041	67742006	0.46803116	0.779	rs1057463	0.6118
1	ASH1L	6	1000	153571675	153798948	0.455558474	0.907	rs6688636	0.6124
8	C8orf33	6	1000	146248627	146252220	1.072327738	0.855	rs10089769	0.6139
3	LMLN	12	1000	199171467	199254988	1.104511711	0.984	rs12639242	0.6144
12	C12orf50	1	1000	86897946	86947307	0.253673857	0.618	rs2468239	0.6145
17	PRCD	6	1000	72047766	72052047	0.629074603	0.994	rs2009800	0.6147
5	GHR	10	1000	42459782	42757683	1.239315432	0.965	rs6883543	0.6151
5	ARRDC3	4	1000	90700296	90714877	0.583995039	0.878	rs10942629	0.6153
5	RNUXA	4	1000	125964531	125988979	0.601116408	0.934	rs7705714	0.6159
1	POLR3C	5	1000	144303961	144322241	0.770227883	0.93	rs4246521	0.616
4	GYPA	5	1000	145249905	145281354	0.563822236	0.92	rs1132787	0.6175
2	OBFC2A	6	1000	192251502	192259906	0.519120663	0.984	rs4592792	0.6181
3	MSL2L1	4	1000	137350449	137397378	0.563309653	0.91	rs1393787	0.6184
17	C17orf58	4	1000	63417678	63420227	0.574049158	0.884	rs12449442	0.6187
17	BPTF	12	1000	63252241	63410956	1.07610291	0.988	rs12449442	0.6187
9	FAM108B1	4	1000	73667187	73715968	0.573609579	0.831	rs1408325	0.6188
5	DDX41	1	1000	176871183	176876573	0.247416645	0.621	rs7734910	0.6189
2	HTRA2	3	1000	74610039	74614191	0.390707178	0.861	rs10779958	0.6195
2	AUP1	3	1000	74607282	74610482	0.390707178	0.872	rs10779958	0.6195
2	DQX1	4	1000	74598765	74606916	0.397923924	0.89	rs10779958	0.6195
2	TLX2	4	1000	74595118	74597398	0.397923924	0.899	rs10779958	0.6195
2	LBX2	5	1000	74578151	74583951	0.397958624	0.91	rs10779958	0.6195
2	PCGF1	5	1000	74585677	74588329	0.397958624	0.923	rs10779958	0.6195
2	TTC31	6	1000	74563723	74575191	0.464393589	0.962	rs10779958	0.6195
2	CCDC142	7	1000	74554736	74563631	0.48954112	0.977	rs10779958	0.6195
12	YARS2	8	1000	32790743	32800141	0.763151337	0.982	rs3809232	0.62
3	LBA1	3	1000	36843314	36877415	0.636389937	0.805	rs1553656	0.6202
1	HMGB4	4	1000	34098662	34102979	0.298189157	0.959	rs1158145	0.6208
7	ACN9	8	1000	96583840	96649011	0.75186413	0.949	rs1343646	0.6222
17	BECN1	2	1000	38215675	38229836	0.428366981	0.759	rs873084	0.6229
17	VPS25	2	1000	38178979	38185143	0.241855094	0.885	rs873084	0.6229
17	RAMP2	2	1000	38166737	38168585	0.241855094	0.894	rs873084	0.6229
17	CCDC56	3	1000	38203177	38204230	0.428409456	0.918	rs873084	0.6229
17	CNTD1	3	1000	38204379	38217131	0.428409456	0.918	rs873084	0.6229
17	WNK4	3	1000	38186221	38202610	0.428409456	0.922	rs873084	0.6229
10	PAX2	2	1000	102495457	102579688	0.42998244	0.656	rs4509693	0.6238
3	C3orf67	9	1000	58702776	59010755	0.388988735	0.987	rs9823332	0.6238
2	SPAST	7	1000	32142183	32236210	0.664419894	0.966	rs13006495	0.6239
17	LIG3	4	1000	30331650	30356201	0.371548905	0.943	rs9635769	0.6248
17	ZNF830	5	1000	30312661	30314318	0.398792348	0.978	rs9635769	0.6248
17	CCT6B	6	1000	30279050	30312619	0.428612033	0.989	rs9635769	0.6248
12	CCDC77	1	1000	368776	422067	0.23890238	0.649	rs4980895	0.625
3	ZNF620	3	1000	40522533	40534042	0.29560088	0.918	rs7651929	0.6251
3	ZNF619	4	1000	40493640	40504881	0.300273809	0.97	rs7651929	0.6251
15	OCA2	1	1000	25673615	26018053	0.237799457	0.627	rs13313425	0.6258
2	C2orf57	6	1000	232165855	232167238	0.717371383	0.971	rs12694896	0.6259
12	PLEKHA9	2	1000	43853113	43896056	0.338276731	0.8	rs11182954	0.6262
10	C10orf84	2	1000	120058561	120091808	0.27961678	0.86	rs984428	0.6264
1	SNRPE	7	1000	202097362	202106903	0.557684526	0.975	rs11240609	0.6269
20	TFAP2C	4	1000	54637764	54647745	0.68255997	0.819	rs11907967	0.6272
3	ZPLD1	4	1000	103636548	103681375	0.255539504	0.819	rs2013942	0.6278
2	RGPD1-1	1	1000	86994416	87094610	0.234919287	0.627	rs12621901	0.6279
2	CD8B	4	1000	86895970	86942549	0.298297627	0.977	rs12621901	0.6279
2	VRK2	8	1000	58127223	58240509	0.541649023	0.988	rs13424099	0.6291
20	BMP2	1	1000	6696744	6708910	0.232875279	0.634	rs235772	0.6294
17	KRTAP9-4	4	1000	36659464	36660431	0.446679014	0.844	rs9895355	0.6295
17	KRTAP9-8	3	1000	36647795	36648782	0.43313674	0.862	rs9895355	0.6295
17	KRTAP9-3	4	1000	36642240	36643232	0.440942129	0.877	rs9895355	0.6295
17	KRTAP9-2	6	1000	36636425	36637430	0.557702964	0.953	rs9895355	0.6295
17	KRTAP9-9	7	1000	36642277	36666142	0.459539084	0.957	rs9895355	0.6295
3	C3orf71	3	1000	48930224	48931822	0.328011589	0.842	rs4974079	0.6298
3	ARIH2	6	1000	48931284	48997975	0.532476604	0.875	rs4974079	0.6298
10	VDAC2	4	1000	76640568	76661212	0.456515262	0.919	rs1259498	0.6308
10	COMTD1	4	1000	76663734	76665776	0.456515262	0.929	rs1259498	0.6308
4	NEUROG2	3	1000	113654120	113656777	0.564948824	0.739	rs6823117	0.6331
14	OR4K1	2	1000	19473665	19474601	0.425516843	0.692	rs1972372	0.6335
14	OR4K15	5	1000	19513517	19514564	0.902273606	0.909	rs1972372	0.6335
12	NTS	7	1000	84792205	84800896	0.75984064	0.939	rs1448099	0.6335
7	CYP51A1	12	1000	91579398	91601776	1.175513542	0.864	rs4644173	0.6339
19	CEACAM1	3	1000	47703297	47724479	0.274107622	0.873	rs11666835	0.635
20	TP53INP2	5	1000	32755808	32764898	0.516391487	0.881	rs6120708	0.6355
1	OPRD1	5	1000	29011240	29062795	0.471913996	0.993	rs126013	0.6355
3	C3orf57	11	1000	162545273	162572565	0.978089657	0.981	rs456611	0.6371
1	FNDC7	4	1000	109066555	109086888	0.421316284	0.928	rs928478	0.6373
3	COPG	5	1000	130451142	130479306	0.512216928	0.967	rs10934881	0.6374
7	TAS2R39	2	1000	142590633	142591650	0.314043205	0.861	rs315283	0.6404
7	PIP	4	1000	142539295	142546956	0.581506325	0.929	rs315283	0.6404
2	LOC200726	4	1000	207215386	207222418	0.684197466	0.859	rs13382730	0.6409
19	ZNF461	9	1000	41820122	41849579	0.396596409	0.992	rs3108210	0.6411
1	CTBS	10	1000	84792809	84812686	0.724710453	0.986	rs2994435	0.6414
11	OR4D9	5	1000	59038961	59039906	0.655669578	0.846	rs7120079	0.6419
11	OR4D11	7	1000	59027624	59028560	0.683423097	0.949	rs7120079	0.6419
7	ZNF12	4	1000	6694588	6713091	0.704601506	0.906	rs2253869	0.6421
1	UBL4B	4	1000	110456584	110458092	0.63535336	0.951	rs3738758	0.6421
1	ALX3	8	1000	110404519	110414845	1.049612271	0.977	rs3738758	0.6421
12	CLEC6A	4	1000	8499857	8522193	0.36701001	0.917	rs4304840	0.6434
13	LOC144983	3	1000	52089605	52115920	0.291345332	0.889	rs4885325	0.6437
1	STX12	1	1000	27972280	28023550	0.213548796	0.605	rs17362501	0.644
1	SH3BGRL3	14	1000	26478799	26480600	0.867552497	0.998	rs7541416	0.6455
10	ZNF33A	6	1000	38339583	38389001	0.393100907	0.993	rs2474573	0.6456
18	CHMP1B	6	1000	11841388	11844448	0.49986825	0.99	rs1647558	0.6457
19	ZNF799	6	1000	12361829	12373034	0.427328576	0.917	rs12981699	0.6468
2	C2orf25	2	1000	150134396	150152517	0.238827254	0.854	rs10173317	0.6471
12	IQCD	6	1000	112117628	112143263	0.867713524	0.875	rs1043845	0.6477
12	C12orf52	6	1000	112107937	112114502	0.761199431	0.916	rs1043845	0.6477
12	TPCN1	10	1000	112143651	112218317	1.116559133	0.984	rs1043845	0.6477
5	HISPPD1	8	1000	102493155	102566808	0.690148134	0.923	rs26819	0.6487
17	APPBP2	2	1000	55875301	55958362	0.215546185	0.723	rs6503966	0.6489
17	C17orf64	2	1000	55854654	55863544	0.215546185	0.754	rs6503966	0.6489
16	ZNF267	2	1000	31792579	31836128	0.296559734	0.849	rs11150643	0.6499
2	AQP12A	2	1000	241279934	241286573	0.333753704	0.852	rs3732341	0.6499
10	PTPLA	6	1000	17671963	17699379	0.504370516	0.995	rs2357291	0.6501
22	HIC2	2	1000	20101692	20135750	0.292233753	0.712	rs463426	0.6503
8	ZBTB10	2	1000	81561002	81597165	0.38048359	0.678	rs7830160	0.6507
10	C10orf78	7	1000	105871805	105876133	0.375787085	0.992	rs642743	0.6517
10	SMC3	5	1000	112317438	112354382	0.648369209	0.942	rs7898064	0.6533
2	KCNE4	2	1000	223625105	223628599	0.214303347	0.888	rs1899039	0.6546
10	C10orf67	8	1000	23645525	23673778	0.653349282	0.974	rs6482261	0.6551
18	C18orf54	5	1000	50139168	50162402	0.268992773	0.989	rs2917782	0.6555
5	LOC653314	4	1000	177414995	177415888	0.554493394	0.85	rs11960651	0.6558
10	TMEM180	10	1000	104211159	104226792	0.598878827	0.988	rs4917968	0.6559
10	ACTR1A	11	1000	104228975	104252452	0.614511265	0.993	rs4917968	0.6559
2	MBD5	6	1000	148932507	148987514	0.481024606	0.97	rs7578059	0.6578
11	SSSCA1	2	1000	65094518	65095815	0.248258076	0.829	rs1787663	0.6582
7	TSPAN12	3	1000	120214609	120285413	0.321532243	0.921	rs41623	0.6585
2	FEV	1	1000	219554052	219558623	0.195106592	0.649	rs359980	0.6587
2	CRYBA2	2	1000	219563155	219566371	0.196870455	0.882	rs359980	0.6587
2	CCDC108	8	1000	219575819	219614489	0.283921618	0.99	rs359980	0.6587
9	GAPVD1	7	1000	127063931	127167111	0.75949377	0.931	rs3861866	0.6597
5	CRHBP	2	1000	76284435	76301055	0.259084887	0.869	rs1875999	0.6605
13	SLITRK5	2	1000	87122870	87129871	0.199863503	0.756	rs2992104	0.6606
21	PIGP	4	1000	37359533	37367328	0.286132023	0.968	rs2843964	0.6607
19	ZNF559	5	1000	9295927	9315521	0.738847532	0.759	rs7247108	0.6612
8	GSR	11	1000	30655976	30704985	0.788638961	0.999	rs3594	0.664
5	EMB	6	1000	49730231	49772958	0.404706058	0.965	rs7729211	0.6642
18	C18orf26	7	1000	50409387	50417722	0.427729228	0.979	rs9947055	0.6654
12	HRK	6	1000	115783409	115803615	0.261463143	0.996	rs10047539	0.6654
17	PSME3	1	1000	38238948	38249303	0.186554361	0.695	rs16968038	0.6658
5	CXCL14	4	1000	134934273	134942868	0.299085327	0.916	rs2237061	0.6658
8	RBM35A	12	1000	95722539	95788870	0.77725574	0.996	rs2554399	0.6667
11	PRKCDBP	3	1000	6296751	6298316	0.408271167	0.934	rs1488864	0.6678
6	TRDN	3	1000	123579181	123999641	0.449030631	0.871	rs3813325	0.6681
3	IQCF1	2	1000	51903931	51912391	0.344537777	0.678	rs7623760	0.6682
7	RSPH10B-2	1	1000	6760264	6804921	0.183479393	0.667	rs6954172	0.6684
7	RSPH10B2-2	1	1000	6760264	6804921	0.183479393	0.674	rs6954172	0.6684
7	HTR5A	3	1000	154493478	154508392	0.230198241	0.941	rs1371818	0.6685
7	TMEM60	3	1000	77260980	77265683	0.207479388	0.959	rs7953	0.6686
3	GMPPB	3	1000	49733935	49736388	0.34167193	0.93	rs9855505	0.6696
3	AMIGO3	4	1000	49729968	49732127	0.4154594	0.938	rs9855505	0.6696
3	RNF123	5	1000	49701993	49733966	0.469965514	0.942	rs9855505	0.6696
4	GSX2	3	1000	54661004	54662879	0.181994163	0.975	rs6554150	0.6699
1	GPR89B	3	1000	145867129	145932377	0.369622183	0.871	rs9438040	0.6711
1	GJA8	3	1000	145841559	145848017	0.369622183	0.88	rs9438040	0.6711
2	DNAJC10	7	1000	183289243	183351500	0.221821974	0.968	rs376699	0.6721
12	OR6C74	3	1000	53927338	53928277	0.263949191	0.904	rs6581024	0.6722
13	POU4F1	2	1000	78071230	78075696	0.287131403	0.858	rs1555813	0.6732
13	RNF219	6	1000	78086421	78131315	0.633934116	0.982	rs1555813	0.6732
19	TMEM145	2	1000	47509316	47521054	0.329578921	0.66	rs1654623	0.6745
8	LOC389672	1	1000	81633556	81634615	0.17546485	0.659	rs1051920	0.6753
11	PGA3	1	1000	60727559	60736926	0.174092492	0.663	rs590494	0.6765
11	PGA4	1	1000	60746396	60755755	0.174092492	0.699	rs590494	0.6765
17	C17orf71	3	1000	54642152	54647393	0.336509956	0.722	rs3744383	0.6766
1	FOXD3	4	1000	63561317	63563385	0.350517122	0.986	rs12124367	0.6777
1	TMEM50A	1	1000	25537397	25561439	0.171932516	0.67	rs1293259	0.6784
1	RHD	1	1000	25471567	25529523	0.171932516	0.701	rs1293259	0.6784
1	RHCE	2	1000	25561326	25619950	0.253115963	0.883	rs1293259	0.6784
3	CCR4	3	1000	32968069	32971407	0.177573365	0.954	rs13314993	0.679
21	DNAJC28	3	1000	33782107	33785893	0.338897448	0.886	rs2834226	0.6794
22	SOX10	4	1000	36698264	36710485	0.488170706	0.877	rs84770	0.6797
9	OMD	2	1000	94216347	94226657	0.183157302	0.912	rs944949	0.6798
14	NEK9	8	1000	74620727	74663389	0.771073691	0.855	rs910316	0.6799
2	RMND5A	5	1000	86801203	86855943	0.390577584	0.95	rs4832311	0.6816
2	CD8A	5	1000	86865238	86871638	0.390577584	0.953	rs4832311	0.6816
11	SLC17A6	2	1000	22316242	22357619	0.233448507	0.785	rs1979073	0.6826
15	TMCO5A	1	1000	36014748	36030915	0.167102334	0.69	rs11854525	0.6827
2	NEB	14	1000	152050098	152299235	0.89111083	0.999	rs6750342	0.6831
19	ZNF420	3	1000	42261221	42312491	0.245340421	0.933	rs1879497	0.6839
19	ZNF585A	4	1000	42332840	42355455	0.342635593	0.95	rs1879497	0.6839
19	ZNF585B	5	1000	42367561	42393291	0.332775478	0.975	rs1879497	0.6839
1	ATPAF1	17	1000	46870997	46906686	1.214686815	0.99	rs2181413	0.6873
1	MOBKL2C	11	1000	46845973	46855150	0.90173105	0.992	rs2181413	0.6873
18	CHST9	10	1000	22749611	23019279	0.348299022	0.999	rs232319	0.6878
17	KCNJ12	1	1000	21220291	21263772	0.159952774	0.671	rs1317349	0.6892
7	POMZP3	1	1000	76077238	76094556	0.159844198	0.675	rs1754183	0.6893
14	PRPF39	1	1000	44623051	44654554	0.159735665	0.672	rs11847336	0.6894
14	FKBP3	1	1000	44654858	44674272	0.159735665	0.696	rs11847336	0.6894
14	FANCM	1	1000	44674885	44739843	0.159735665	0.699	rs11847336	0.6894
14	KIAA0423	4	1000	44501165	44613384	0.349776358	0.897	rs11847336	0.6894
1	SPATA1	11	1000	84744561	84804463	0.517714635	0.997	rs2945152	0.6901
10	TMEM20	6	1000	95643719	95652480	0.331536928	0.842	rs4917956	0.6904
18	LRRC30	2	1000	7221136	7222042	0.245960738	0.858	rs8084409	0.6915
7	UNCX	1	1000	1239179	1243139	0.157143672	0.681	rs12702457	0.6918
2	THUMPD2	4	1000	39816948	39859881	0.283007262	0.927	rs12624217	0.6929
19	ZNF426	6	1000	9499680	9510303	0.315691534	0.971	rs2042200	0.6934
8	HSF1	5	1000	145486077	145509193	0.370545979	0.973	rs3817681	0.6934
8	DGAT1	5	1000	145510761	145521375	0.370545979	0.975	rs3817681	0.6934
19	ZNF121	5	1000	9537291	9556209	0.325876148	0.975	rs2042200	0.6934
8	SCRT1	6	1000	145525261	145530751	0.370699941	0.979	rs3817681	0.6934
19	ZNF791	3	1000	12582731	12601676	0.291434102	0.902	rs983149	0.6935
15	BCL2L10	3	1000	50189113	50192264	0.294827652	0.944	rs2398	0.6936
15	GRAMD2	3	1000	70239201	70277180	0.342164075	0.765	rs8192431	0.6944
15	PKM2	3	1000	70278423	70310738	0.254328273	0.87	rs8192431	0.6944
13	FLJ40296-4	1	1000	56632766	56635788	0.153619666	0.682	rs559648	0.6951
13	FLJ40296-5	1	1000	56639331	56642353	0.153619666	0.701	rs559648	0.6951
13	FLJ40296-2	1	1000	56619622	56622644	0.153619666	0.703	rs559648	0.6951
13	FLJ40296-3	1	1000	56626195	56629217	0.153619666	0.707	rs559648	0.6951
13	FLJ40296-1	1	1000	56613052	56616074	0.153619666	0.715	rs559648	0.6951
14	C14orf28	2	1000	44436256	44446210	0.154947255	0.864	rs10152101	0.6953
14	KLHL28	3	1000	44463276	44500929	0.190040693	0.921	rs10152101	0.6953
19	PRR19	1	1000	47498123	47506813	0.153195647	0.688	rs1206038	0.6955
7	CCL24	3	1000	75279049	75280969	0.217076806	0.967	rs2302009	0.6958
9	C9orf123	3	1000	7786490	7789799	0.181590326	0.974	rs2297554	0.6967
6	HCRTR2	2	1000	55147029	55255377	0.209801573	0.743	rs13200042	0.698
17	TMEM220	5	1000	10557363	10574371	0.378826404	0.922	rs9898817	0.699
2	FANCL	4	1000	58239881	58322019	0.254616642	0.969	rs7558066	0.7008
3	C3orf22	5	1000	127751208	127760448	0.236784338	0.992	rs11921028	0.7034
2	HES6	7	1000	238811646	238813409	0.329539124	0.994	rs7572392	0.7035
2	RBKS	11	1000	27857769	27966727	0.77768451	0.989	rs2305929	0.7041
4	NPY1R	2	1000	164464566	164473198	0.207020571	0.758	rs4518200	0.7049
4	NPY5R	2	1000	164484540	164492536	0.207020571	0.784	rs4518200	0.7049
14	ACYP1	6	1000	74589680	74600489	0.521712587	0.866	rs96358	0.706
14	FAM164C	8	1000	74606051	74614552	0.604798969	0.905	rs96358	0.706
8	SCXB-2	2	1000	145461410	145462939	0.168618853	0.881	rs7828303	0.7063
8	BOP1	2	1000	145456863	145485928	0.168618853	0.883	rs7828303	0.7063
8	SCXA-2	2	1000	145461410	145462939	0.168618853	0.89	rs7828303	0.7063
3	DALRD3	4	1000	49027438	49033471	0.242536334	0.827	rs6772452	0.7064
3	IMPDH2	4	1000	49036765	49041879	0.242536334	0.835	rs6772452	0.7064
3	C3orf60	4	1000	49032911	49035930	0.242536334	0.847	rs6772452	0.7064
3	PH-4	5	1000	49002344	49019585	0.300144535	0.888	rs6772452	0.7064
3	WDR6	4	1000	49019829	49028386	0.263894466	0.906	rs6772452	0.7064
1	L1TD1	7	1000	62433083	62450588	0.260423445	1	rs1056517	0.7064
11	SLC22A8	4	1000	62516871	62539887	0.273075343	0.99	rs10792369	0.7068
11	SLC22A6	4	1000	62500644	62509045	0.273075343	0.991	rs10792369	0.7068
9	OR2K2	4	1000	113129583	113130534	0.328973627	0.921	rs2418157	0.7072
19	LOC342994	1	1000	22343225	22343640	0.139980901	0.702	rs1865075	0.7083
19	ZNF98	3	1000	22365738	22396988	0.331320728	0.735	rs1865075	0.7083
2	POU3F3	1	1000	104838400	104839903	0.13967934	0.694	rs10197031	0.7086
17	CPD	7	1000	25730109	25819825	0.250447988	0.999	rs3110095	0.7086
17	KRT40	1	1000	36387493	36396116	0.138776879	0.703	rs2269858	0.7095
17	MGC87631	5	1000	20707299	20740045	0.475478774	0.957	rs17769645	0.7097
1	FCER1A	3	1000	157526127	157544638	0.17507191	0.974	rs11265165	0.7115
1	OR10J3	3	1000	157550083	157551073	0.17507191	0.98	rs11265165	0.7115
15	UACA	6	1000	68733946	68842904	0.648513648	0.947	rs16954862	0.7122
18	GATA6	4	1000	18003413	18036225	0.229279327	0.976	rs11663716	0.7126
8	UNC5D	1	1000	35521451	35771722	0.134806145	0.695	rs16884352	0.7135
7	MRPS33	2	1000	140352429	140361250	0.143593285	0.829	rs38725	0.7136
16	DNAJA2	2	1000	45546774	45565126	0.194397523	0.896	rs7193264	0.7143
7	OR2A14	8	1000	143457138	143458071	0.50327961	0.957	rs6464577	0.7145
7	OR2A2	7	1000	143437608	143438565	0.384534936	0.966	rs6464577	0.7145
1	HLX	3	1000	219119365	219125023	0.171598658	0.97	rs2738755	0.7145
7	OR2A25	9	1000	143402245	143403178	0.364563597	0.993	rs6464577	0.7145
7	OR2A12	9	1000	143423133	143424066	0.378222984	0.994	rs6464577	0.7145
5	PITX1	3	1000	134391322	134397863	0.189246919	0.981	rs31198	0.7163
22	SHANK3	3	1000	49459935	49518507	0.217746393	0.913	rs134774	0.7194
10	FAM21C	1	1000	45542672	45608418	0.128205444	0.718	rs17159113	0.7203
2	ZRANB3	1	1000	135674043	136005276	0.12696483	0.729	rs11900835	0.7216
19	ZNF208	6	1000	21940736	21985585	0.372866501	0.93	rs417947	0.7217
19	ZNF257	5	1000	22027105	22065743	0.256960012	0.968	rs417947	0.7217
17	PROCA1	3	1000	24054660	24062999	0.239070664	0.781	rs4795457	0.7228
17	RAB34	3	1000	24065429	24069013	0.239070664	0.798	rs4795457	0.7228
8	DDHD2	2	1000	38208263	38238143	0.214478651	0.79	rs7836805	0.7253
2	MALL	5	1000	110198735	110230937	0.266918632	0.971	rs3789735	0.7254
1	CFHR3	1	1000	195010552	195029496	0.123190098	0.709	rs1065489	0.7256
4	ZAR1	5	1000	48187065	48191179	0.235767051	0.981	rs10031777	0.726
4	SLC10A4	5	1000	48180205	48185921	0.235767051	0.99	rs10031777	0.726
